Cell;Datetime;Data_Volume;PRB_Available_DL;PRB_Utilization_Percent
cell0012;2020-07-28 02:00:00;1051524.023046875;100.0;0.0783
cell0012;2020-07-28 03:00:00;1845646.0937744116;100.0;0.1233
cell0012;2020-07-28 04:00:00;1690330.46484375;100.0;0.1217
cell0012;2020-07-28 05:00:00;893326.20859375;100.0;0.0783
cell0012;2020-07-28 06:00:00;2322213.3696777346;100.0;0.19
cell0012;2020-07-28 07:00:00;2575497.4159790063;100.0;0.2
cell0012;2020-07-28 08:00:00;4036265.019287107;100.0;0.2633
cell0012;2020-07-28 09:00:00;4406442.610156255;100.0;0.32
cell0012;2020-07-28 10:00:00;5528897.449719235;100.0;0.4283
cell0012;2020-07-28 11:00:00;5369846.191955564;100.0;0.4767
cell0012;2020-07-28 12:00:00;6479470.462841801;100.0;0.5783
cell0012;2020-07-28 13:00:00;6623192.8125;100.0;0.6083
cell0012;2020-07-28 14:00:00;6260972.129443357;100.0;0.5783
cell0012;2020-07-28 15:00:00;5450564.562292484;100.0;0.495
cell0012;2020-07-28 16:00:00;5490174.417407231;100.0;0.4733
cell0012;2020-07-28 17:00:00;7931553.9147949265;100.0;0.6267
cell0012;2020-07-28 18:00:00;8855632.478515625;100.0;0.6567
cell0012;2020-07-28 19:00:00;9394076.611669922;100.0;0.75
cell0012;2020-07-28 20:00:00;8211435.80560303;100.0;0.695
cell0012;2020-07-28 21:00:00;8484917.885742188;100.0;0.6733
cell0012;2020-07-28 22:00:00;7218035.568115232;100.0;0.535
cell0012;2020-07-28 23:00:00;5376020.555822757;100.0;0.3717
cell0012;2020-07-29 00:00:00;4290976.182226563;100.0;0.2883
cell0012;2020-07-29 01:00:00;2903202.4801269555;100.0;0.1767
cell0012;2020-07-29 02:00:00;1311882.2380859423;100.0;0.0833
cell0012;2020-07-29 03:00:00;1434632.491149905;100.0;0.0933
cell0012;2020-07-29 04:00:00;1310324.2615234375;100.0;0.0567
cell0012;2020-07-29 05:00:00;1351213.4526855517;100.0;0.1017
cell0012;2020-07-29 06:00:00;2730479.7452148437;100.0;0.2083
cell0012;2020-07-29 07:00:00;2204681.0414794898;100.0;0.185
cell0012;2020-07-29 08:00:00;2849885.0749511695;100.0;0.2183
cell0012;2020-07-29 09:00:00;5170338.075830075;100.0;0.3567
cell0012;2020-07-29 10:00:00;3389284.7719970727;100.0;0.26
cell0012;2020-07-29 11:00:00;5444250.257263181;100.0;0.4167
cell0012;2020-07-29 12:00:00;5735543.809997561;100.0;0.5083
cell0012;2020-07-29 13:00:00;5796606.521118169;100.0;0.4983
cell0012;2020-07-29 14:00:00;5225623.654248051;100.0;0.43
cell0012;2020-07-29 15:00:00;6880681.951171872;100.0;0.51
cell0012;2020-07-29 16:00:00;5792036.93763428;100.0;0.4667
cell0012;2020-07-29 17:00:00;6847156.945532224;100.0;0.5317
cell0012;2020-07-29 18:00:00;5558533.777770993;100.0;0.485
cell0012;2020-07-29 19:00:00;6836988.460693357;100.0;0.5283
cell0012;2020-07-29 20:00:00;8010458.079895017;100.0;0.6233
cell0012;2020-07-29 21:00:00;5403593.163427732;100.0;0.44
cell0012;2020-07-29 22:00:00;4654816.44764404;100.0;0.32
cell0012;2020-07-29 23:00:00;4937366.874572757;100.0;0.32
cell0015;2019-01-01 03:00:00;386265.26076660206;56.2083333333333;0.1167
cell0015;2019-01-01 04:00:00;405362.6937011719;75.0;0.0567
cell0015;2019-01-01 05:00:00;268696.0061035156;75.0;0.05
cell0015;2019-01-01 06:00:00;586798.906640625;75.0;0.0533
cell0015;2019-01-01 07:00:00;1383681.639221194;75.0;0.1417
cell0015;2019-01-01 08:00:00;1615847.2869018582;75.0;0.1533
cell0015;2019-01-01 09:00:00;1315453.5659912159;75.0;0.1522
cell0015;2019-01-01 10:00:00;2128218.8119628928;75.0;0.21
cell0015;2019-01-01 11:00:00;1627513.358422849;75.0;0.2483
cell0015;2019-01-01 12:00:00;1248122.553588872;75.0;0.205
cell0015;2019-01-01 13:00:00;1396455.7536621143;75.0;0.2267
cell0015;2019-01-01 14:00:00;2414296.1921997047;75.0;0.2767
cell0015;2019-01-01 15:00:00;2652740.5761962943;75.0;0.2633
cell0015;2019-01-01 16:00:00;2219342.0434570312;75.0;0.2467
cell0015;2019-01-01 17:00:00;2787410.3274414064;75.0;0.34
cell0015;2019-01-01 18:00:00;1854793.4725341822;75.0;0.2767
cell0015;2019-01-01 19:00:00;2991927.867016599;75.0;0.34
cell0015;2019-01-01 20:00:00;2691434.566406255;75.0;0.275
cell0015;2019-01-01 21:00:00;2133393.732128906;75.0;0.2617
cell0015;2019-01-01 22:00:00;1291526.616589353;75.0;0.1567
cell0015;2019-01-01 23:00:00;704608.0356445317;75.0;0.0933
cell0015;2019-01-02 00:00:00;747206.2715820313;75.0;0.1017
cell0015;2019-01-02 01:00:00;856883.544921875;75.0;0.0867
cell0015;2019-01-02 02:00:00;742194.2730712891;75.0;0.0789
cell0015;2019-01-02 03:00:00;838442.5691650396;75.0;0.0944
cell0015;2019-01-02 04:00:00;367825.440625;75.0;0.055
cell0015;2019-01-02 05:00:00;1121033.653564458;75.0;0.1217
cell0015;2019-01-02 06:00:00;1202535.5678955126;75.0;0.17
cell0015;2019-01-02 07:00:00;1266358.6127929688;75.0;0.17
cell0015;2019-01-02 08:00:00;622209.3572265625;75.0;0.17
cell0015;2019-01-02 09:00:00;1818480.7212890673;75.0;0.2367
cell0015;2019-01-02 10:00:00;1534478.2785888698;75.0;0.2233
cell0015;2019-01-02 11:00:00;2145132.0985839893;75.0;0.2817
cell0015;2019-01-02 12:00:00;1510227.1953979468;75.0;0.23
cell0015;2019-01-02 13:00:00;2100360.526708982;75.0;0.2383
cell0015;2019-01-02 14:00:00;959553.80390625;75.0;0.1678
cell0015;2019-01-02 15:00:00;1685546.887280276;75.0;0.235
cell0015;2019-01-02 16:00:00;2408112.4822631814;75.0;0.27
cell0015;2019-01-02 17:00:00;2000749.6412109425;75.0;0.2617
cell0015;2019-01-02 18:00:00;2009880.5182617214;75.0;0.2433
cell0015;2019-01-02 19:00:00;1489499.1666503933;75.0;0.2283
cell0015;2019-01-02 20:00:00;1245387.8441162158;75.0;0.195
cell0015;2019-01-02 21:00:00;2125610.0819702125;75.0;0.2267
cell0015;2019-01-02 22:00:00;2440927.9732543924;75.0;0.1783
cell0015;2019-01-02 23:00:00;1372316.1455566431;75.0;0.155
cell0015;2019-01-03 00:00:00;910317.212731934;75.0;0.0983
cell0015;2019-01-03 01:00:00;788354.1203613281;75.0;0.065
cell0015;2019-01-03 02:00:00;524018.78388671874;75.0;0.0583
cell0015;2019-01-03 03:00:00;379179.0778442388;75.0;0.0583
cell0015;2019-01-03 04:00:00;416620.8005859375;75.0;0.0583
cell0015;2019-01-03 05:00:00;560364.1153808594;75.0;0.0767
cell0015;2019-01-03 06:00:00;911009.8557128906;75.0;0.125
cell0015;2019-01-03 07:00:00;803906.8286132812;75.0;0.1167
cell0015;2019-01-03 08:00:00;2008250.71875;75.0;0.18
cell0015;2019-01-03 09:00:00;2020680.6739746141;75.0;0.175
cell0015;2019-01-03 10:00:00;1353019.1741943408;75.0;0.1767
cell0015;2019-01-03 11:00:00;2824454.46328125;75.0;0.275
cell0015;2019-01-03 12:00:00;2554514.6274902322;75.0;0.3
cell0015;2019-01-03 13:00:00;1526914.6358642627;75.0;0.205
cell0015;2019-01-03 14:00:00;1406734.8845214844;75.0;0.1667
cell0015;2019-01-03 15:00:00;1751111.6879394532;75.0;0.1883
cell0015;2019-01-03 16:00:00;1583541.0664672826;75.0;0.195
cell0015;2019-01-03 17:00:00;1734731.5201171848;75.0;0.2017
cell0015;2019-01-03 18:00:00;1297918.464660647;75.0;0.1733
cell0015;2019-01-03 19:00:00;1164047.3783203126;75.0;0.1683
cell0015;2019-01-03 20:00:00;2186001.650830078;75.0;0.3083
cell0015;2019-01-03 21:00:00;2081578.1781005908;75.0;0.2267
cell0015;2019-01-03 22:00:00;2046233.8528442408;75.0;0.2144
cell0015;2019-01-03 23:00:00;846328.4063964844;75.0;0.0867
cell0015;2019-01-04 00:00:00;1168399.4520751978;75.0;0.13
cell0015;2019-01-04 01:00:00;462367.8646972656;75.0;0.0783
cell0015;2019-01-04 02:00:00;289002.8583984375;75.0;0.06
cell0015;2019-01-04 03:00:00;377160.08345947316;75.0;0.0533
cell0015;2019-01-04 04:00:00;531676.0130859375;75.0;0.0583
cell0015;2019-01-04 05:00:00;690616.1808471684;75.0;0.0867
cell0015;2019-01-04 06:00:00;1130032.7661010716;75.0;0.14
cell0015;2019-01-04 07:00:00;1011045.186950686;75.0;0.1367
cell0015;2019-01-04 08:00:00;1382130.1644287084;75.0;0.1783
cell0015;2019-01-04 09:00:00;1567168.2178222705;75.0;0.175
cell0015;2019-01-04 10:00:00;1606229.2835082982;75.0;0.2
cell0015;2019-01-04 11:00:00;2635734.0749023436;75.0;0.3183
cell0015;2019-01-04 12:00:00;1372099.4756347705;75.0;0.2167
cell0015;2019-01-04 13:00:00;54846.1763671875;18.75;0.0833
cell0015;2019-01-04 14:00:00;324722.43811035156;37.4583333333333;0.1971
cell0015;2019-01-04 15:00:00;1360046.6979980518;75.0;0.21
cell0015;2019-01-04 16:00:00;1426818.21152344;75.0;0.1883
cell0015;2019-01-04 17:00:00;2579307.8018554687;74.9583333333333;0.3321
cell0015;2019-01-04 18:00:00;2105991.8950927784;75.0;0.2583
cell0015;2019-01-04 19:00:00;1913286.01074219;75.0;0.2183
cell0015;2019-01-04 20:00:00;2375234.0715454123;75.0;0.2617
cell0015;2019-01-04 21:00:00;1735742.4118041967;75.0;0.1983
cell0015;2019-01-04 22:00:00;2758477.318505857;75.0;0.2083
cell0015;2019-01-04 23:00:00;1897705.2069091846;75.0;0.1933
cell0015;2019-01-05 00:00:00;1117113.0233642603;75.0;0.1083
cell0015;2019-01-05 01:00:00;839960.4347900391;75.0;0.0617
cell0015;2019-01-05 02:00:00;578731.3608764653;75.0;0.0767
cell0015;2019-01-05 03:00:00;357845.11428222706;75.0;0.065
cell0015;2019-01-05 04:00:00;353211.06450195314;75.0;0.06
cell0015;2019-01-05 05:00:00;572968.4428466797;75.0;0.0617
cell0015;2019-01-05 06:00:00;1032549.3231201222;75.0;0.1117
cell0015;2019-01-05 07:00:00;1028511.1482788061;75.0;0.13
cell0015;2019-01-05 08:00:00;1340820.4329834033;75.0;0.1783
cell0015;2019-01-05 09:00:00;2181042.613159185;75.0;0.2033
cell0015;2019-01-05 10:00:00;1080193.5984375;75.0;0.1733
cell0015;2019-01-05 11:00:00;1282570.074218755;75.0;0.1883
cell0015;2019-01-05 12:00:00;1838576.8463623095;75.0;0.225
cell0015;2019-01-05 13:00:00;1333972.6564453125;75.0;0.1867
cell0015;2019-01-05 14:00:00;2301937.0285644582;75.0;0.2167
cell0015;2019-01-05 15:00:00;1520142.0962402318;75.0;0.185
cell0015;2019-01-05 16:00:00;1825627.2620605517;75.0;0.2417
cell0015;2019-01-05 17:00:00;1554687.6359497097;75.0;0.215
cell0015;2019-01-05 18:00:00;1518359.3402832032;75.0;0.2667
cell0015;2019-01-05 19:00:00;1120117.6215576197;75.0;0.1917
cell0015;2019-01-05 20:00:00;1271341.030517583;75.0;0.1933
cell0015;2019-01-05 21:00:00;1626583.9010742214;75.0;0.23
cell0015;2019-01-05 22:00:00;1916977.8493896534;75.0;0.2283
cell0015;2019-01-05 23:00:00;1729969.4518066456;75.0;0.18
cell0015;2019-01-06 00:00:00;966066.4436279297;75.0;0.1067
cell0015;2019-01-06 01:00:00;882893.9117919926;75.0;0.1117
cell0015;2019-01-06 02:00:00;295308.22962646536;75.0;0.0533
cell0015;2019-01-06 03:00:00;268217.2243652344;75.0;0.0567
cell0015;2019-01-06 04:00:00;124626.58234863331;75.0;0.0533
cell0015;2019-01-06 05:00:00;381569.3125;75.0;0.075
cell0015;2019-01-06 06:00:00;1430800.2601928737;75.0;0.16
cell0015;2019-01-06 07:00:00;1110447.517626958;75.0;0.1283
cell0015;2019-01-06 08:00:00;1367155.1501953125;75.0;0.1583
cell0015;2019-01-06 09:00:00;2054042.11953125;75.0;0.2433
cell0015;2019-01-06 10:00:00;1562187.7492675781;75.0;0.23
cell0015;2019-01-06 11:00:00;1209994.8310546924;75.0;0.1833
cell0015;2019-01-06 12:00:00;1203120.8160400416;75.0;0.16
cell0015;2019-01-06 13:00:00;1432418.4121215795;75.0;0.2
cell0015;2019-01-06 14:00:00;1542628.3207153294;75.0;0.235
cell0015;2019-01-06 15:00:00;1574724.3485839819;75.0;0.2083
cell0015;2019-01-06 16:00:00;2670908.3524169945;75.0;0.3167
cell0015;2019-01-06 17:00:00;2588488.546582031;75.0;0.2983
cell0015;2019-01-06 18:00:00;1588365.93359375;75.0;0.2183
cell0015;2019-01-06 19:00:00;1273134.119165044;75.0;0.1933
cell0015;2019-01-06 20:00:00;1499685.5712890625;75.0;0.21
cell0015;2019-01-06 21:00:00;2042415.429785161;75.0;0.2667
cell0015;2019-01-06 22:00:00;2245472.345703125;75.0;0.195
cell0015;2019-01-06 23:00:00;1558514.87044678;75.0;0.125
cell0015;2019-01-07 00:00:00;656954.5613037109;75.0;0.0767
cell0015;2019-01-07 01:00:00;625919.571875;75.0;0.0933
cell0015;2019-01-07 02:00:00;1175821.6030883815;75.0;0.1283
cell0015;2019-01-07 03:00:00;707553.3262939453;75.0;0.0733
cell0015;2019-01-07 04:00:00;438694.1633056641;75.0;0.06
cell0015;2019-01-07 05:00:00;1390957.509582522;75.0;0.1567
cell0015;2019-01-07 06:00:00;1384739.3344604517;75.0;0.175
cell0015;2019-01-07 07:00:00;1280763.7330078175;75.0;0.155
cell0015;2019-01-07 08:00:00;1541645.6352783253;75.0;0.2017
cell0015;2019-01-07 09:00:00;1858341.351794431;75.0;0.23
cell0015;2019-01-07 10:00:00;1737894.8746582032;75.0;0.21
cell0015;2019-01-07 11:00:00;2445768.422583013;75.0;0.2617
cell0015;2019-01-07 12:00:00;1826219.2199462939;75.0;0.2333
cell0015;2019-01-07 13:00:00;1814625.6646972704;75.0;0.215
cell0015;2019-01-07 14:00:00;2034364.2718872095;75.0;0.2583
cell0015;2019-01-07 15:00:00;1735506.0940918017;75.0;0.2167
cell0015;2019-01-07 16:00:00;2170338.157543943;75.0;0.2633
cell0015;2019-01-07 17:00:00;2081254.443359375;75.0;0.2533
cell0015;2019-01-07 18:00:00;2044486.0701416065;75.0;0.22
cell0015;2019-01-07 19:00:00;2503584.181738279;75.0;0.2533
cell0015;2019-01-07 20:00:00;2714007.2287109424;75.0;0.31
cell0015;2019-01-07 21:00:00;1754866.582226565;75.0;0.235
cell0015;2019-01-07 22:00:00;2662556.0071899393;75.0;0.3667
cell0015;2019-01-07 23:00:00;1284417.0433349584;75.0;0.1467
cell0015;2019-01-08 00:00:00;622294.0036010747;75.0;0.085
cell0015;2019-01-08 01:00:00;839950.8727050781;75.0;0.11
cell0015;2019-01-08 02:00:00;142244.66630859376;75.0;0.05
cell0015;2019-01-08 03:00:00;293201.69783935597;75.0;0.0583
cell0015;2019-01-08 04:00:00;356861.25329589896;75.0;0.055
cell0015;2019-01-08 05:00:00;673358.3564941406;75.0;0.0967
cell0015;2019-01-08 06:00:00;930249.5180053716;75.0;0.1317
cell0015;2019-01-08 07:00:00;964168.5333251953;75.0;0.1433
cell0015;2019-01-08 08:00:00;1948734.0594970752;75.0;0.235
cell0015;2019-01-08 09:00:00;2539374.8793090843;75.0;0.265
cell0015;2019-01-08 10:00:00;1934863.1375366186;75.0;0.2483
cell0015;2019-01-08 11:00:00;2691288.9530395484;75.0;0.3833
cell0015;2019-01-08 12:00:00;2088649.8985961936;75.0;0.3017
cell0015;2019-01-08 13:00:00;1609178.911328125;75.0;0.2183
cell0015;2019-01-08 14:00:00;1699801.8942626927;75.0;0.2167
cell0015;2019-01-08 15:00:00;1733984.2022705127;75.0;0.25
cell0015;2019-01-08 16:00:00;1937202.6730957031;75.0;0.2517
cell0015;2019-01-08 17:00:00;3368805.8641479514;75.0;0.33
cell0015;2019-01-08 18:00:00;2136068.6473388723;75.0;0.2717
cell0015;2019-01-08 19:00:00;2509464.822412107;75.0;0.305
cell0015;2019-01-08 20:00:00;3823942.2793457033;75.0;0.4717
cell0015;2019-01-08 21:00:00;5819951.2560546845;75.0;0.6283
cell0015;2019-01-08 22:00:00;4196456.24921875;75.0;0.5533
cell0015;2019-01-08 23:00:00;1064551.309399419;75.0;0.15
cell0015;2019-01-09 00:00:00;1007983.7210815406;75.0;0.16
cell0015;2019-01-09 01:00:00;1079799.9681884814;75.0;0.1367
cell0015;2019-01-09 02:00:00;1057710.6306152393;75.0;0.1283
cell0015;2019-01-09 03:00:00;377624.5751953125;75.0;0.07
cell0015;2019-01-09 04:00:00;395314.593920899;75.0;0.0733
cell0015;2019-01-09 05:00:00;694551.970495606;75.0;0.1
cell0015;2019-01-09 06:00:00;1596324.938452151;75.0;0.2017
cell0015;2019-01-09 07:00:00;1524291.4802124049;75.0;0.2017
cell0015;2019-01-09 08:00:00;1704272.642358396;75.0;0.2217
cell0015;2019-01-09 09:00:00;2329138.696289065;75.0;0.2583
cell0015;2019-01-09 10:00:00;2453382.882495115;75.0;0.27
cell0015;2019-01-09 11:00:00;3018078.626953125;75.0;0.32
cell0015;2019-01-09 12:00:00;3061763.4166259742;75.0;0.3217
cell0015;2019-01-09 13:00:00;2236680.6784179737;75.0;0.2567
cell0015;2019-01-09 14:00:00;2196642.524926763;75.0;0.2717
cell0015;2019-01-09 15:00:00;2319942.3429199243;75.0;0.285
cell0015;2019-01-09 16:00:00;2139639.1924438453;75.0;0.2567
cell0015;2019-01-09 17:00:00;2518948.733129885;75.0;0.32
cell0015;2019-01-09 18:00:00;2822111.6872802787;75.0;0.3183
cell0015;2019-01-09 19:00:00;2449835.6786132865;75.0;0.3267
cell0015;2019-01-09 20:00:00;2094429.1502807592;75.0;0.305
cell0015;2019-01-09 21:00:00;2710168.1309570335;75.0;0.3017
cell0015;2019-01-09 22:00:00;2122074.5239257812;75.0;0.2117
cell0015;2019-01-09 23:00:00;1351826.3270141627;75.0;0.1383
cell0015;2019-01-10 00:00:00;496071.1753662109;75.0;0.0867
cell0015;2019-01-10 01:00:00;379278.37927246094;75.0;0.0583
cell0015;2019-01-10 02:00:00;398866.659375;75.0;0.075
cell0015;2019-01-10 03:00:00;241844.3466796875;75.0;0.0583
cell0015;2019-01-10 04:00:00;190328.4015625;75.0;0.055
cell0015;2019-01-10 05:00:00;917259.8447021485;75.0;0.11
cell0015;2019-01-10 06:00:00;1460216.768554685;75.0;0.1817
cell0015;2019-01-10 07:00:00;1652097.915966797;75.0;0.205
cell0015;2019-01-10 08:00:00;4140535.908142092;75.0;0.2533
cell0015;2019-01-10 09:00:00;1941771.506506345;75.0;0.2167
cell0015;2019-01-10 10:00:00;1736054.6052246094;75.0;0.2267
cell0015;2019-01-10 11:00:00;1824340.365100095;75.0;0.2233
cell0015;2019-01-10 14:00:00;1389404.0116210938;75.0;0.2333
cell0015;2019-01-10 15:00:00;1543833.2098266575;75.0;0.1856
cell0015;2019-01-10 16:00:00;2220645.2875;75.0;0.2344
cell0015;2019-01-10 17:00:00;2505522.2171630883;75.0;0.35
cell0015;2019-01-10 19:00:00;2423423.9162109373;75.0;0.2767
cell0015;2019-01-10 20:00:00;2919369.2441894533;75.0;0.3278
cell0015;2019-01-10 22:00:00;2382431.0513793924;75.0;0.2344
cell0015;2019-01-10 23:00:00;1634040.1283935595;75.0;0.2117
cell0015;2019-01-11 00:00:00;1230705.5769531298;75.0;0.165
cell0015;2019-01-11 02:00:00;625387.9946289062;75.0;0.0833
cell0015;2019-01-11 05:00:00;1025535.3012939503;75.0;0.1367
cell0015;2019-01-11 06:00:00;2138250.00234375;75.0;0.2317
cell0015;2019-01-11 07:00:00;1684814.3239746143;75.0;0.21
cell0015;2019-01-11 09:00:00;1713077.0982421874;75.0;0.1967
cell0015;2019-01-11 10:00:00;1706716.396484375;75.0;0.2017
cell0015;2019-01-11 12:00:00;2403957.599230955;75.0;0.27
cell0015;2019-01-11 13:00:00;1414414.6959228541;75.0;0.2167
cell0015;2019-01-11 14:00:00;2030623.8506347681;75.0;0.2767
cell0015;2019-01-11 15:00:00;2666314.318798828;75.0;0.345
cell0015;2019-01-11 16:00:00;2468445.3895263723;75.0;0.3033
cell0015;2019-01-11 17:00:00;2564863.0945312553;75.0;0.2656
cell0015;2019-01-11 18:00:00;2149181.4482299783;75.0;0.275
cell0015;2019-01-11 19:00:00;1936720.3513183643;75.0;0.2589
cell0015;2019-01-11 20:00:00;2292427.069921875;75.0;0.325
cell0015;2019-01-11 21:00:00;1859041.9363403346;75.0;0.245
cell0015;2019-01-11 22:00:00;3142454.1154785207;75.0;0.3167
cell0015;2019-01-11 23:00:00;3235411.762158203;75.0;0.2817
cell0015;2019-01-12 00:00:00;1519368.4571777368;75.0;0.1483
cell0015;2019-01-12 01:00:00;595306.5840820313;75.0;0.0717
cell0015;2019-01-12 02:00:00;340437.89876709034;75.0;0.0617
cell0015;2019-01-12 03:00:00;300266.62363281305;75.0;0.0617
cell0015;2019-01-12 04:00:00;326964.3533203125;75.0;0.06
cell0015;2019-01-12 05:00:00;407428.8998291021;75.0;0.0633
cell0015;2019-01-12 06:00:00;974931.1482421875;75.0;0.1167
cell0015;2019-01-12 07:00:00;1100608.7121093725;75.0;0.1667
cell0015;2019-01-12 08:00:00;1391046.9552246144;75.0;0.2033
cell0015;2019-01-12 09:00:00;1466369.3248291065;75.0;0.2333
cell0015;2019-01-12 10:00:00;2420582.072265625;75.0;0.37
cell0015;2019-01-12 11:00:00;1557005.8630371094;75.0;0.2211
cell0015;2019-01-12 12:00:00;1546436.8177246142;75.0;0.2283
cell0015;2019-01-12 13:00:00;2401017.6278320365;75.0;0.2767
cell0015;2019-01-12 14:00:00;2676960.9708252004;75.0;0.3133
cell0015;2019-01-12 15:00:00;2878743.657861326;75.0;0.355
cell0015;2019-01-12 16:00:00;2767823.752661135;75.0;0.3967
cell0015;2019-01-12 17:00:00;1633471.088647466;75.0;0.2467
cell0015;2019-01-12 18:00:00;2019945.4006957982;75.0;0.2883
cell0015;2019-01-12 19:00:00;1740003.4251342749;75.0;0.2283
cell0015;2019-01-12 20:00:00;1416047.4244628933;75.0;0.2056
cell0015;2019-01-12 21:00:00;1723651.1264648438;75.0;0.2283
cell0015;2019-01-12 22:00:00;2540424.9615234374;75.0;0.2667
cell0015;2019-01-12 23:00:00;1931565.3525390674;75.0;0.225
cell0015;2019-01-13 00:00:00;1716595.8164062526;75.0;0.1967
cell0015;2019-01-13 01:00:00;730174.5133666997;75.0;0.0817
cell0015;2019-01-13 02:00:00;361702.6149902344;75.0;0.055
cell0015;2019-01-13 03:00:00;413086.53793945315;75.0;0.0633
cell0015;2019-01-13 04:00:00;161517.95749511768;75.0;0.0589
cell0015;2019-01-13 05:00:00;585304.992773438;75.0;0.0967
cell0015;2019-01-13 06:00:00;902776.999414063;75.0;0.1033
cell0015;2019-01-13 07:00:00;1286657.0932373095;75.0;0.1733
cell0015;2019-01-13 08:00:00;1275306.0289062548;75.0;0.175
cell0015;2019-01-13 09:00:00;1735554.597473147;75.0;0.235
cell0015;2019-01-13 10:00:00;2456874.737731936;75.0;0.3217
cell0015;2019-01-13 11:00:00;2477050.8035888695;75.0;0.3783
cell0015;2019-01-13 12:00:00;2577467.579711919;75.0;0.3567
cell0015;2019-01-13 13:00:00;2478021.753833013;75.0;0.3417
cell0015;2019-01-13 14:00:00;1608110.3515625;75.0;0.2117
cell0015;2019-01-13 15:00:00;2489749.196826172;75.0;0.2833
cell0015;2019-01-13 16:00:00;2214516.6374023436;75.0;0.295
cell0015;2019-01-13 17:00:00;2425158.109472656;75.0;0.3067
cell0015;2019-01-13 18:00:00;1992453.9269287135;75.0;0.2517
cell0015;2019-01-13 19:00:00;1998544.9775390625;75.0;0.2783
cell0015;2019-01-13 20:00:00;2183608.3033447317;75.0;0.2883
cell0015;2019-01-13 21:00:00;2085131.1478271533;75.0;0.2767
cell0015;2019-01-13 22:00:00;1282025.3557617236;75.0;0.1917
cell0015;2019-01-13 23:00:00;1115114.53828125;75.0;0.16
cell0015;2019-01-14 00:00:00;527384.2640625;75.0;0.0733
cell0015;2019-01-14 01:00:00;332185.3696777344;75.0;0.0522
cell0015;2019-01-14 02:00:00;205757.568359375;75.0;0.05
cell0015;2019-01-14 03:00:00;155980.05666503907;75.0;0.05
cell0015;2019-01-14 04:00:00;248558.8477661138;75.0;0.0617
cell0015;2019-01-14 05:00:00;727592.2248657232;75.0;0.095
cell0015;2019-01-14 06:00:00;1611948.997705083;75.0;0.1917
cell0015;2019-01-14 07:00:00;1295253.7331787157;75.0;0.165
cell0015;2019-01-14 08:00:00;2647814.0316406274;75.0;0.2983
cell0015;2019-01-14 09:00:00;2578755.7039794973;75.0;0.2833
cell0015;2019-01-14 10:00:00;1997863.76953125;75.0;0.2583
cell0015;2019-01-14 11:00:00;1255665.118408208;75.0;0.2656
cell0015;2019-01-14 12:00:00;3031422.041394045;75.0;0.3183
cell0015;2019-01-14 13:00:00;2080791.2867431692;75.0;0.25
